id,created_at,query,weather_location,temperatureC,humidityPercent,heatIndexC,heatLevel,summary,actions,safetyTips,confidenceScore,source
1b46772e-32e8-48e8-b8e1-bb65c23f563f,2026-05-20T01:06:15.589Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.5�C, heat index is 35.5�C (extreme-caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",30.5,67,35.5,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 35.5°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
284a8a45-34ec-4300-a11a-5e6823adab2d,2026-05-20T01:06:16.456Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.5,67,35.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
86a2a171-89d9-4b54-a7fe-b2ce268d76ee,2026-05-20T01:06:48.060Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.5,67,35.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
52820197-b97b-4ab4-8077-6ca6a9a93c98,2026-05-20T01:07:36.617Z,"hey hey","<REDACTED_LOCATION>",30.5,67,35.5,extreme-caution,"Hi parent. Current heat index is 35.5°C (extreme-caution). I can help with practical heat-safety guidance for your child. Stand by for school updates.","You can also ask what your child should bring during hot days. | Ask about outdoor safety, hydration, warning signs, or class suspension guidance.","Monitor school announcements for schedule updates. | Keep your child hydrated throughout the day.",0.92,"fallback"
0ead7de3-af1c-4956-9fcc-ebca13d93774,2026-05-20T01:07:49.292Z,"what we should do?","<REDACTED_LOCATION>",30.5,67,35.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
f388d198-86e1-4cda-bf3f-ebbb4d8020d4,2026-05-20T01:08:28.240Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.5,67,35.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
b3e16fab-f659-4f17-a48c-763f10392cc8,2026-05-20T01:09:07.308Z,"Current heat advisory for school activities","<REDACTED_LOCATION>",30.5,67,35.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
1cda2aa2-9330-4d97-97e3-778083a89d35,2026-05-20T01:09:29.460Z,"Should we cancel PE and recess today?","<REDACTED_LOCATION>",30.5,67,35.5,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 35.5°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
4a29d1a6-b5ce-41e5-8c26-beac2afa6b8f,2026-05-20T01:11:10.768Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
ee72de4e-cec1-4870-b20a-caf8e972b1c7,2026-05-20T01:11:24.672Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
68d4f3f2-0583-4cad-8ded-c5c893450432,2026-05-20T01:11:25.820Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.7�C, heat index is 36.2�C (extreme-caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 36.2°C heat index. Stand by for school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
6e473120-7678-4aac-93db-1f8a92eb3765,2026-05-20T01:11:27.264Z,"Current heat advisory for school activities","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
5515c01f-3a2e-47a2-bb8b-c487da21390d,2026-05-20T01:11:28.232Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
1ad73e3e-335a-4d15-b84c-fc6a2f799f1a,2026-05-20T01:11:37.953Z,"Current heat advisory for school activities","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
8c858d6d-3e12-40eb-b328-ad76c3f014a3,2026-05-20T01:11:56.172Z,"hiii","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
e523e573-35ef-43eb-ba0c-3bb9bad2ebf1,2026-05-20T01:12:01.822Z,"hi pooo","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Hello parent. Kasalukuyang heat index ay 36.2°C (extreme-caution). Handa akong tumulong sa heat safety questions para sa inyong anak. Mag-abang ng school updates.","Maaari rin tungkol sa class suspension guidance base sa heat level. | Maaari kang magtanong tungkol sa outdoor safety, hydration, at warning signs.","I-monitor ang updates ng school para sa schedule changes. | Panatilihing hydrated ang bata.",0.92,"fallback"
d85f6809-1d83-4511-b41e-f6827e603de8,2026-05-20T01:12:24.354Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
577a5908-3c97-4a1b-adea-c00563ded035,2026-05-20T01:14:10.502Z,"ano english ng weather?","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
faaad078-5d16-4138-bde5-331cb9fc0dda,2026-05-20T01:14:26.535Z,"please punta ka sa google.com","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
c7779996-d8d3-4b4a-8ec2-45a19ef997f7,2026-05-20T01:14:27.669Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
fb2753e4-68bd-4846-b238-1e8a103b5938,2026-05-20T01:14:53.850Z,"ano next?","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
03eccf83-9d36-4a0a-a91a-3e7115f8bed7,2026-05-20T01:15:24.777Z,"heys","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
c922c646-21ef-42c8-9188-f12ac8380c67,2026-05-20T01:16:58.956Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.7�C, heat index is 36.2�C (extreme-caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 36.2°C heat index. Stand by for school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
5f3c29aa-6491-4cbe-a9db-d43f547734b5,2026-05-20T01:16:59.000Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
ee640bb8-a452-4af2-b4d0-d65d4022f468,2026-05-20T01:16:59.436Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.7�C, heat index is 36.2�C (extreme-caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 36.2°C heat index. Avoid peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
d7e10b91-509c-4242-86e7-e6a43d23f88f,2026-05-20T01:17:02.660Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
c889536d-3227-4f51-9a35-682cbc6f8e2c,2026-05-20T01:17:06.432Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
f9288ae8-d31c-46cd-a12d-dee5e19ae49b,2026-05-20T01:17:11.032Z,"hiii","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
9262f9b2-a0de-4fc2-80af-dc3abf53d53a,2026-05-20T01:17:14.380Z,"hello","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Hi parent. Current heat index is 36.2°C (extreme-caution). I can help with practical heat-safety guidance for your child. Avoid peak heat exposure.","Ask about outdoor safety, hydration, warning signs, or class suspension guidance. | You can also ask what your child should bring during hot days.","Keep your child hydrated throughout the day. | Monitor school announcements for schedule updates.",0.92,"fallback"
3bdf66a2-d1b7-4e76-b314-72169d54573c,2026-05-20T01:17:28.292Z,"can you like make this ano","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
db019882-e6b8-4245-8d79-ac6e7811674c,2026-05-20T01:18:02.274Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
2dab4d0d-879f-4e97-afdd-1c2091cb00f6,2026-05-20T01:18:58.324Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
ccc8129d-2ace-4cf4-8338-e444b9b8503e,2026-05-20T01:18:59.864Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.7�C, heat index is 36.2�C (extreme-caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 36.2°C heat index. Avoid peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
c785f079-8ac7-4237-8312-45a53e9cc01d,2026-05-20T01:19:02.302Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
f246e4fd-ff9f-4dca-a13f-177bac585eab,2026-05-20T01:19:11.312Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
03aa3a1d-d737-4c3a-a514-8d09040be250,2026-05-20T01:19:36.310Z,"kamusta anak ko sa school?","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Hi parent. Current heat index is 36.2°C (extreme-caution). I can help with practical heat-safety guidance for your child. Keep hydration in mind today.","Ask about outdoor safety, hydration, warning signs, or class suspension guidance. | You can also ask what your child should bring during hot days.","Keep your child hydrated throughout the day. | Monitor school announcements for schedule updates.",0.92,"fallback"
ea11e7c5-6645-4dbc-919f-56c295795746,2026-05-20T01:19:47.944Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
454d8251-f45b-4b6b-8276-9f90c49f081b,2026-05-20T01:20:23.144Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
0bce212d-9005-47da-aceb-6536cefd8704,2026-05-20T01:20:23.129Z,"any class suspension?","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Extreme caution level: no automatic class suspension yet, but restrict outdoor activity and monitor for escalation to danger levels. Keep hydration in mind today.","Enforce frequent cooling breaks and hydration checks. | Coordinate final class suspension decision with school head and local DepEd office. | Class suspension guidance: Extreme caution level: no automatic class suspension yet, but restrict outdoor activity and monitor for escalation to danger levels. | Move PE and assemblies to shaded or indoor areas.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms. | Stand by for official announcements through school communication channels.",1,"python"
acf0523c-7a74-4057-b40b-395640c3aa68,2026-05-20T01:21:06.027Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Mataas ang panganib sa init. Limitahan ang outdoor exposure. Iwasan ang peak heat exposure.","Ilipat ang PE at assemblies sa indoor o shaded areas. | Magbigay ng madalas na cooling breaks at hydration checks.","Gumamit ng fan o cooling station kung meron. | Ihanda ang emergency contacts para sa heat symptoms.",1,"python"
ec7be3c1-e498-4b17-ad0e-cc70b92c7deb,2026-05-20T01:21:12.958Z,"kaya mo?","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"I can answer parent questions about heat index, weather impact, student precautions, and school safety advisories. AI performance rating: 80%. Keep hydration in mind today.","Ask about hydration frequency, outdoor safety, warning signs, and class suspension guidance. | Use English, Tagalog, or Taglish and I will adapt.","Use current heat condition for more precise response. | Follow official school and DepEd announcements for final decisions.",0.92,"fallback"
7419fe23-49d8-4f30-b72e-43ec13f08a43,2026-05-20T01:21:32.178Z,"tagalog","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
e59020fc-3bc0-411d-955e-f27c5623fc40,2026-05-20T01:21:47.028Z,"tagalog tayo pwede ba?","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Mataas ang panganib sa init. Limitahan ang outdoor exposure. Iwasan ang peak heat exposure.","Ilipat ang PE at assemblies sa indoor o shaded areas. | Magbigay ng madalas na cooling breaks at hydration checks.","Gumamit ng fan o cooling station kung meron. | Ihanda ang emergency contacts para sa heat symptoms.",1,"python"
6b402dea-371b-49c5-b0ba-342ca0175086,2026-05-20T01:22:06.835Z,"Should we cancel PE and recess today?","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 36.2°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
c8be3194-724d-4b95-82ec-d47139b8a465,2026-05-20T01:23:00.165Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.7�C, heat index is 36.2�C (extreme-caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 36.2°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
5f18d6fe-ad74-4812-adf9-85302ff319ed,2026-05-20T01:24:35.198Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
66cb21ab-ec9a-41e2-a381-77c10600cb3d,2026-05-20T01:24:46.024Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.7�C, heat index is 36.2�C (extreme-caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 36.2°C heat index. Stand by for school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
4d76cba9-45fc-411d-87cc-caa461802a88,2026-05-20T01:24:47.738Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.7,68,36.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
a6c1fa9b-dea5-4f4d-93e3-0709f71e5c23,2026-05-20T01:26:34.932Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.9,67,36.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
f757d0b6-1ca2-4037-a3b6-98fafa47db43,2026-05-20T01:26:41.763Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.9�C, heat index is 36.5�C (extreme-caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",30.9,67,36.5,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 36.5°C heat index. Avoid peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
b1b90c65-f263-4858-a263-6046f4aed918,2026-05-20T01:26:43.757Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",30.9,67,36.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
4030324e-09b0-4e5b-98f3-01477a0e0268,2026-05-20T01:26:44.845Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.9,67,36.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
f418d761-de2f-4a2a-9051-98027e3def38,2026-05-20T01:27:01.096Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.9,67,36.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
b9270e30-883e-4206-89fc-d56bf9396277,2026-05-20T01:27:15.893Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.9,67,36.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
567a2636-5403-4e14-aee1-77eadb4cbff1,2026-05-20T01:27:36.621Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.9�C, heat index is 36.5�C (extreme-caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",30.9,67,36.5,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 36.5°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
2215bd7c-d16b-41ff-b14e-007857295bd3,2026-05-20T01:27:37.418Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.9�C, heat index is 36.5�C (extreme-caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",30.9,67,36.5,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 36.5°C heat index. Stand by for school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
dda58cf5-cd92-4a80-9892-15585f05b2c8,2026-05-20T01:27:41.286Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.9,67,36.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
44bffa40-1d09-48d4-bb6b-3311180c8073,2026-05-20T01:28:38.763Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.9,67,36.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
f0ed8d3a-e90a-4487-8ff5-d43f4d14886d,2026-05-20T01:28:41.947Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",30.9,67,36.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
