id,created_at,query,weather_location,temperatureC,humidityPercent,heatIndexC,heatLevel,summary,actions,safetyTips,confidenceScore,source
956f0d48-fcf8-46c1-946a-6755355958a8,2026-05-21T01:26:51.603Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",32,68,39.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
cea7266a-bcb5-4d36-a6cd-9f6a1dfffa61,2026-05-21T01:46:52.510Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",33,61,39.9,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",0.77,"python"
eb8b0c86-6a48-467d-96c0-f7339024d207,2026-05-21T01:56:52.643Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",33,61,39.9,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",0.77,"python"
be5c57db-3f98-47cd-9191-4e7be673fbc1,2026-05-21T02:10:13.055Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.2,71,48,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",1,"python"
1bd8a699-7b48-4f35-995d-c5547925a6b0,2026-05-21T02:11:04.725Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",33.2,58,39.3,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Wait for official school updates before changing schedules.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",0.77,"python"
f9fc206a-646f-4c2c-a22f-2bcfec458ec7,2026-05-21T02:17:03.766Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",33.3,62,41.1,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.77,"python"
0555ea47-853a-445f-8e29-a5e72fe16e27,2026-05-21T02:39:02.365Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",33.1,58,39.1,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",0.77,"python"
0e40a1e6-8887-484e-85f7-d397bdfabe09,2026-05-21T02:49:02.465Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",33,58,38.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",0.77,"python"
95ef5807-f697-4380-9c8a-3aac4174bfad,2026-05-21T02:59:02.795Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",32.9,58,38.6,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",0.77,"python"
0c6518ad-7200-4f4f-805e-605a2cc12a2a,2026-05-21T03:05:02.742Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",33,64,41,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.77,"python"
dc10663c-de59-43ad-b13a-c10a9c785f4c,2026-05-21T03:25:03.064Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",32.9,65,41.1,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.78,"python"
8cd5de87-4a97-41ea-b0f6-5c4b6b624c06,2026-05-21T03:35:03.158Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",32.9,64,40.7,extreme-caution,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.77,"python"
f7d85a98-1d4d-48f4-9f7f-18fda4c0eac6,2026-05-21T03:45:03.432Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34,57,41,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.56,"python"
72a20967-8b16-423c-99ba-42776f404fbe,2026-05-21T03:55:03.827Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.2,56,41.1,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.65,"python"
5369a6d3-02b4-408a-9060-3743f80aab88,2026-05-21T04:04:03.815Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.2,60,42.7,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.72,"python"
652c2be5-0a59-4fac-9328-d1af2440c911,2026-05-21T04:15:05.954Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.2,60,42.7,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.72,"python"
d6475155-1b6a-4283-bc61-6d1eb8f8a1fa,2026-05-21T04:18:03.727Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.2,58,41.9,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.65,"python"
e3adc401-6eda-4cc2-bca0-c8c24ad95335,2026-05-21T04:25:28.397Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.4,59,42.9,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.51,"python"
ab37cf2d-4ec7-460b-a4fb-009a7745ff77,2026-05-21T04:46:30.340Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",35.2,54,42.8,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.6,"python"
d2d18700-9446-48f4-bfe5-f552bfc5b9f2,2026-05-21T04:57:28.694Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",35.3,54,43.1,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.6,"python"
0598ff12-1411-49b4-b265-5afe8769bb64,2026-05-21T05:07:30.003Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",35.3,54,43.1,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.6,"python"
63c376a9-d27f-4205-95d1-021ea0f2238e,2026-05-21T05:10:29.003Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",35.2,59,45.2,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.6,"python"
e796239d-9de5-4475-bda7-6c173f72f998,2026-05-21T05:20:30.485Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",35.2,59,45.2,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.6,"python"
6ee4b1fb-9701-4c45-8f30-fd630181283e,2026-05-21T05:31:29.232Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",35.3,59,45.5,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.6,"python"
478a784b-5427-4269-941c-11f95f7268da,2026-05-21T05:32:29.004Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",30.9,54,33.3,extreme-caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
0b3d2edc-8382-4f14-905b-aef559a446cb,2026-05-21T05:43:28.906Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",30.8,53,32.9,extreme-caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
70aa794a-bbd0-4b9a-adb6-59ce36c53dc5,2026-05-21T06:13:30.219Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",30.8,53,32.9,extreme-caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Give more frequent water breaks and watch vulnerable students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
37eb6160-07bb-4441-aec1-3994360f87fe,2026-05-21T06:35:29.232Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.1,51,33,extreme-caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Give more frequent water breaks and watch vulnerable students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
cb840f2e-1a11-497d-a4be-16f5af336886,2026-05-21T06:55:29.563Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",32.1,52,35,extreme-caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Give more frequent water breaks and watch vulnerable students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",0.8,"python"
7f6fd0ae-159a-4063-abf0-9fe0e097d85c,2026-05-21T07:06:30.191Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",32.6,57,37.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",0.77,"python"
eb08738e-749e-4e21-9c92-15fa4bf2258a,2026-05-21T07:12:58.799Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.2,71,48,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",1,"python"
7ad3fe31-1efd-4be9-aaa8-1e35334912e0,2026-05-21T07:17:30.344Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",32.6,55,36.9,extreme-caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Give more frequent water breaks and watch vulnerable students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",0.79,"python"
a2579c88-6c1b-4410-a0fe-07eed4218c4c,2026-05-21T07:28:30.562Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",32.5,55,36.7,extreme-caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Wait for official school updates before changing schedules.","Reduce the duration of outdoor activities during peak heat hours. | Schedule extra hydration breaks and monitor at-risk pupils.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",0.8,"python"
27a0857b-b456-4a22-a10b-5af96178195d,2026-05-21T07:35:30.450Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",33.8,53,39,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Wait for official school updates before changing schedules.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",0.56,"python"
6fe05489-64d1-4134-9e89-c003aa18a822,2026-05-21T08:02:30.960Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.1,58,41.6,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.56,"python"
230f8736-a4a7-458b-af1c-085dbc1209bb,2026-05-21T08:10:30.542Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",35.1,59,44.9,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.6,"python"
30db8b01-930e-49e8-b891-c98920c1329e,2026-05-21T08:20:30.563Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",35,59,44.6,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.6,"python"
8bcf649d-41cd-4e93-95d4-c515f97ace51,2026-05-21T08:43:30.656Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.5,61,44,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.6,"python"
4a4a725e-dcc4-4107-ba7c-9a70963c2d13,2026-05-21T08:44:30.515Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.6,58,43,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.6,"python"
fdfd0c71-7f6e-4894-be44-adb5e0a0d014,2026-05-21T08:53:31.202Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.5,62,44.5,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.6,"python"
f2050b77-8f08-4c81-a6d5-b87db4ca438e,2026-05-21T09:13:43.751Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.4,62,44.2,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.51,"python"
604fd10f-4f11-4388-98af-83088453d937,2026-05-21T09:14:59.641Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34,63,43.5,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.5,"python"
3b097577-e07d-4e68-ba7a-fa41c3241bbf,2026-05-21T09:25:12.696Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",33.9,63,43.2,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.5,"python"
5ba5eb37-d460-40c3-9aa4-bbea711df5bf,2026-05-21T09:59:26.797Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",34.2,71,48,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Stand by for school updates.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",1,"python"
d054276a-a947-4224-bb61-2b1556246939,2026-05-21T10:00:17.104Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",33.3,66,42.7,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.76,"python"
65a067b3-97e1-4664-b398-91dd32391f70,2026-05-21T10:10:54.356Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",33.3,66,42.7,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.76,"python"
913aeae1-f960-408b-8dc8-fca4971f21bf,2026-05-21T10:21:19.193Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 32.9�C, heat index ay 41.9�C (danger). Condition: few clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",32.9,67,41.9,danger,"Outdoor safety depends on current heat level (danger) at 41.9°C heat index. Mag-abang ng school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
455b9c51-afa8-4233-a403-49ccdbe35709,2026-05-21T10:31:20.073Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 32.7�C, heat index ay 42.1�C (danger). Condition: broken clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",32.7,69,42.1,danger,"Outdoor safety depends on current heat level (danger) at 42.1°C heat index. Iwasan ang peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
2030af18-3f60-4505-afba-b01cf39839ac,2026-05-21T10:41:20.108Z,"Realtime heat advisory update.","Brgy Mayamot, Antipolo City",32.7,69,42.1,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.54,"python"
c72bf383-f7c6-46a9-9d8c-6b05db5cea70,2026-05-21T10:51:23.363Z,"Realtime heat advisory update.","Brgy Mayamot, Antipolo City",32.7,69,42.1,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.54,"python"
270735d5-5ecf-48a3-9b09-c4d4d50db898,2026-05-21T11:01:54.088Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",32.7,69,42.1,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.54,"python"
2ef0a1e3-39b2-4901-8a79-a16641fb9ab7,2026-05-21T11:12:18.637Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 32.7�C, heat index ay 41.7�C (danger). Condition: few clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",32.7,68,41.7,danger,"Outdoor safety depends on current heat level (danger) at 41.7°C heat index. Bantayan ang hydration ngayon.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
c5a9afa0-2abe-4997-86c6-cc72424f8dfa,2026-05-21T11:22:20.158Z,"Realtime heat advisory update.","Brgy Mayamot, Antipolo City",32.7,68,41.7,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.72,"python"
fb6664ce-8dbd-426b-83ec-59a216b3d693,2026-05-21T11:22:20.229Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 32.7�C, heat index ay 41.7�C (danger). Condition: few clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",32.7,68,41.7,danger,"Outdoor safety depends on current heat level (danger) at 41.7°C heat index. Iwasan ang peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
fe5454d3-25ee-4e6b-8b3d-2401b707f2aa,2026-05-21T11:32:19.177Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 32.2�C, heat index ay 40.3�C (extreme-caution). Condition: few clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",32.2,68,40.3,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 40.3°C heat index. Mag-abang ng school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
8226ca06-872c-4bec-96fe-c54d17873f43,2026-05-21T11:32:20.398Z,"Realtime heat advisory update.","Brgy Mayamot, Antipolo City",32.2,68,40.3,extreme-caution,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.72,"python"
ef404b1c-9081-48c8-b9f2-4a61b4e617f8,2026-05-21T11:42:23.683Z,"Realtime heat advisory update.","Brgy Mayamot, Antipolo City",32.2,69,40.6,extreme-caution,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.54,"python"
c080ce8a-40e7-474f-a234-a501091e0ae7,2026-05-21T11:43:21.201Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 32.2�C, heat index ay 40.6�C (extreme-caution). Condition: few clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",32.2,69,40.6,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 40.6°C heat index. Bantayan ang hydration ngayon.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
8555a142-f103-4c1f-8999-a848d979fdcb,2026-05-21T11:52:55.482Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",32.1,69,40.3,extreme-caution,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.54,"python"
